LapNumber,Driver,DriverNumber,Team,Position,LapTime,IsPersonalBest,Sector1Time,Sector2Time,Sector3Time,Compound,PitInTime,PitOutTime,PitStopDuration,FinishingPosition,GridPosition,FinalStatus,Season,RaceName,RaceType
31.0,BOT,77,Mercedes,4.0,0 days 00:01:47.353000,False,0 days 00:00:31.245000,0 days 00:00:46.914000,0 days 00:00:29.194000,MEDIUM,,,,3.0,4.0,Finished,2019,GP Belgica,historica
32.0,BOT,77,Mercedes,4.0,0 days 00:01:47.661000,False,0 days 00:00:31.129000,0 days 00:00:47.458000,0 days 00:00:29.074000,MEDIUM,,,,3.0,4.0,Finished,2019,GP Belgica,historica
33.0,BOT,77,Mercedes,3.0,0 days 00:01:49.020000,False,0 days 00:00:31.147000,0 days 00:00:48.102000,0 days 00:00:29.771000,MEDIUM,,,,3.0,4.0,Finished,2019,GP Belgica,historica
34.0,BOT,77,Mercedes,3.0,0 days 00:01:47.067000,False,0 days 00:00:31.131000,0 days 00:00:46.742000,0 days 00:00:29.194000,MEDIUM,,,,3.0,4.0,Finished,2019,GP Belgica,historica
35.0,BOT,77,Mercedes,3.0,0 days 00:01:47.231000,False,0 days 00:00:31.259000,0 days 00:00:46.669000,0 days 00:00:29.303000,MEDIUM,,,,3.0,4.0,Finished,2019,GP Belgica,historica
36.0,BOT,77,Mercedes,3.0,0 days 00:01:47.117000,False,0 days 00:00:31.212000,0 days 00:00:46.715000,0 days 00:00:29.190000,MEDIUM,,,,3.0,4.0,Finished,2019,GP Belgica,historica
37.0,BOT,77,Mercedes,3.0,0 days 00:01:47.045000,False,0 days 00:00:31.167000,0 days 00:00:46.660000,0 days 00:00:29.218000,MEDIUM,,,,3.0,4.0,Finished,2019,GP Belgica,historica
38.0,BOT,77,Mercedes,3.0,0 days 00:01:47.470000,False,0 days 00:00:31.176000,0 days 00:00:46.866000,0 days 00:00:29.428000,MEDIUM,,,,3.0,4.0,Finished,2019,GP Belgica,historica
39.0,BOT,77,Mercedes,3.0,0 days 00:01:47.729000,False,0 days 00:00:31.330000,0 days 00:00:47.023000,0 days 00:00:29.376000,MEDIUM,,,,3.0,4.0,Finished,2019,GP Belgica,historica
40.0,BOT,77,Mercedes,3.0,0 days 00:01:47.971000,False,0 days 00:00:31.305000,0 days 00:00:47.237000,0 days 00:00:29.429000,MEDIUM,,,,3.0,4.0,Finished,2019,GP Belgica,historica
41.0,BOT,77,Mercedes,3.0,0 days 00:01:48.636000,False,0 days 00:00:31.410000,0 days 00:00:47.595000,0 days 00:00:29.631000,MEDIUM,,,,3.0,4.0,Finished,2019,GP Belgica,historica
42.0,BOT,77,Mercedes,3.0,0 days 00:01:48.480000,False,0 days 00:00:31.559000,0 days 00:00:47.438000,0 days 00:00:29.483000,MEDIUM,,,,3.0,4.0,Finished,2019,GP Belgica,historica
43.0,BOT,77,Mercedes,3.0,0 days 00:01:49.166000,False,0 days 00:00:31.470000,0 days 00:00:48.297000,0 days 00:00:29.399000,MEDIUM,,,,3.0,4.0,Finished,2019,GP Belgica,historica
44.0,BOT,77,Mercedes,3.0,0 days 00:01:51.254000,False,0 days 00:00:31.894000,0 days 00:00:49.989000,0 days 00:00:29.371000,MEDIUM,,,,3.0,4.0,Finished,2019,GP Belgica,historica
1.0,GRO,8,Haas F1 Team,7.0,0 days 00:02:27.158000,False,,0 days 00:01:09.395000,0 days 00:00:41.354000,SOFT,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
2.0,GRO,8,Haas F1 Team,6.0,,False,0 days 00:01:03.382000,0 days 00:01:14.548000,0 days 00:00:39.457000,SOFT,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
3.0,GRO,8,Haas F1 Team,6.0,,False,0 days 00:00:55.204000,0 days 00:01:11.698000,0 days 00:00:53.022000,SOFT,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
4.0,GRO,8,Haas F1 Team,6.0,,False,0 days 00:00:44.967000,0 days 00:01:13.706000,0 days 00:00:52.430000,SOFT,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
5.0,GRO,8,Haas F1 Team,6.0,0 days 00:01:53.210000,True,0 days 00:00:31.778000,0 days 00:00:51.312000,0 days 00:00:30.120000,SOFT,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
6.0,GRO,8,Haas F1 Team,6.0,0 days 00:01:51.641000,True,0 days 00:00:31.910000,0 days 00:00:49.798000,0 days 00:00:29.933000,SOFT,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
7.0,GRO,8,Haas F1 Team,6.0,0 days 00:01:51.347000,True,0 days 00:00:31.847000,0 days 00:00:49.502000,0 days 00:00:29.998000,SOFT,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
8.0,GRO,8,Haas F1 Team,6.0,0 days 00:01:51.372000,False,0 days 00:00:31.854000,0 days 00:00:49.577000,0 days 00:00:29.941000,SOFT,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
9.0,GRO,8,Haas F1 Team,6.0,0 days 00:01:51.400000,False,0 days 00:00:31.929000,0 days 00:00:49.389000,0 days 00:00:30.082000,SOFT,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
10.0,GRO,8,Haas F1 Team,6.0,0 days 00:01:51.145000,True,0 days 00:00:31.991000,0 days 00:00:49.187000,0 days 00:00:29.967000,SOFT,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
11.0,GRO,8,Haas F1 Team,6.0,0 days 00:01:51.174000,False,0 days 00:00:31.960000,0 days 00:00:49.223000,0 days 00:00:29.991000,SOFT,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
12.0,GRO,8,Haas F1 Team,6.0,0 days 00:01:50.783000,True,0 days 00:00:31.921000,0 days 00:00:48.892000,0 days 00:00:29.970000,SOFT,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
13.0,GRO,8,Haas F1 Team,6.0,0 days 00:01:50.868000,False,0 days 00:00:31.939000,0 days 00:00:48.935000,0 days 00:00:29.994000,SOFT,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
14.0,GRO,8,Haas F1 Team,6.0,0 days 00:01:51.291000,False,0 days 00:00:32.032000,0 days 00:00:49.194000,0 days 00:00:30.065000,SOFT,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
15.0,GRO,8,Haas F1 Team,6.0,0 days 00:01:51.280000,False,0 days 00:00:32.116000,0 days 00:00:49.147000,0 days 00:00:30.017000,SOFT,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
16.0,GRO,8,Haas F1 Team,6.0,0 days 00:01:55.696000,False,0 days 00:00:31.975000,0 days 00:00:49.156000,0 days 00:00:34.565000,SOFT,0 days 01:07:00.003000,0 days 01:07:22.910000,0 days 00:00:22.907000,13.0,9.0,+1 Lap,2019,GP Belgica,historica
17.0,GRO,8,Haas F1 Team,11.0,0 days 00:02:05.056000,False,0 days 00:00:46.022000,0 days 00:00:49.313000,0 days 00:00:29.721000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
18.0,GRO,8,Haas F1 Team,10.0,0 days 00:01:49.274000,True,0 days 00:00:31.389000,0 days 00:00:48.212000,0 days 00:00:29.673000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
19.0,GRO,8,Haas F1 Team,10.0,0 days 00:01:49.945000,False,0 days 00:00:31.511000,0 days 00:00:48.749000,0 days 00:00:29.685000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
20.0,GRO,8,Haas F1 Team,10.0,0 days 00:01:50.492000,False,0 days 00:00:31.260000,0 days 00:00:49.601000,0 days 00:00:29.631000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
21.0,GRO,8,Haas F1 Team,10.0,0 days 00:01:50.553000,False,0 days 00:00:31.398000,0 days 00:00:49.538000,0 days 00:00:29.617000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
22.0,GRO,8,Haas F1 Team,10.0,0 days 00:01:50.576000,False,0 days 00:00:31.290000,0 days 00:00:49.576000,0 days 00:00:29.710000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
23.0,GRO,8,Haas F1 Team,9.0,0 days 00:01:50.944000,False,0 days 00:00:31.289000,0 days 00:00:49.919000,0 days 00:00:29.736000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
24.0,GRO,8,Haas F1 Team,10.0,0 days 00:01:52.120000,False,0 days 00:00:31.499000,0 days 00:00:50.638000,0 days 00:00:29.983000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
25.0,GRO,8,Haas F1 Team,9.0,0 days 00:01:50.753000,False,0 days 00:00:31.769000,0 days 00:00:49.249000,0 days 00:00:29.735000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
26.0,GRO,8,Haas F1 Team,9.0,0 days 00:01:50.375000,False,0 days 00:00:31.557000,0 days 00:00:49.212000,0 days 00:00:29.606000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
27.0,GRO,8,Haas F1 Team,9.0,0 days 00:01:50.846000,False,0 days 00:00:31.413000,0 days 00:00:49.719000,0 days 00:00:29.714000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
28.0,GRO,8,Haas F1 Team,9.0,0 days 00:01:50.726000,False,0 days 00:00:31.542000,0 days 00:00:49.507000,0 days 00:00:29.677000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
29.0,GRO,8,Haas F1 Team,9.0,0 days 00:01:50.537000,False,0 days 00:00:31.371000,0 days 00:00:49.383000,0 days 00:00:29.783000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
30.0,GRO,8,Haas F1 Team,8.0,0 days 00:01:51.046000,False,0 days 00:00:31.225000,0 days 00:00:50.115000,0 days 00:00:29.706000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
31.0,GRO,8,Haas F1 Team,8.0,0 days 00:01:50.899000,False,0 days 00:00:31.470000,0 days 00:00:49.662000,0 days 00:00:29.767000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
32.0,GRO,8,Haas F1 Team,8.0,0 days 00:01:50.783000,False,0 days 00:00:31.285000,0 days 00:00:49.764000,0 days 00:00:29.734000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
33.0,GRO,8,Haas F1 Team,10.0,0 days 00:01:53.067000,False,0 days 00:00:31.688000,0 days 00:00:51.050000,0 days 00:00:30.329000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
34.0,GRO,8,Haas F1 Team,11.0,0 days 00:01:51.734000,False,0 days 00:00:31.401000,0 days 00:00:50.363000,0 days 00:00:29.970000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
35.0,GRO,8,Haas F1 Team,12.0,0 days 00:01:51.735000,False,0 days 00:00:31.657000,0 days 00:00:50.193000,0 days 00:00:29.885000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
36.0,GRO,8,Haas F1 Team,12.0,0 days 00:01:51.002000,False,0 days 00:00:31.220000,0 days 00:00:49.858000,0 days 00:00:29.924000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
37.0,GRO,8,Haas F1 Team,12.0,0 days 00:01:51.607000,False,0 days 00:00:31.289000,0 days 00:00:50.404000,0 days 00:00:29.914000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
38.0,GRO,8,Haas F1 Team,12.0,0 days 00:01:52.002000,False,0 days 00:00:32.098000,0 days 00:00:49.792000,0 days 00:00:30.112000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
39.0,GRO,8,Haas F1 Team,12.0,0 days 00:01:51.703000,False,0 days 00:00:31.526000,0 days 00:00:50.162000,0 days 00:00:30.015000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
40.0,GRO,8,Haas F1 Team,14.0,0 days 00:01:53.350000,False,0 days 00:00:31.405000,0 days 00:00:51.846000,0 days 00:00:30.099000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
41.0,GRO,8,Haas F1 Team,15.0,0 days 00:01:56.233000,False,0 days 00:00:32.576000,0 days 00:00:53.776000,0 days 00:00:29.881000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
42.0,GRO,8,Haas F1 Team,14.0,0 days 00:01:50.877000,False,0 days 00:00:31.621000,0 days 00:00:49.429000,0 days 00:00:29.827000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
43.0,GRO,8,Haas F1 Team,13.0,0 days 00:01:54.374000,False,0 days 00:00:31.810000,0 days 00:00:50.807000,0 days 00:00:31.757000,MEDIUM,,,,13.0,9.0,+1 Lap,2019,GP Belgica,historica
1.0,KUB,88,Williams,17.0,0 days 00:02:43.210000,False,,0 days 00:01:20.907000,0 days 00:00:39.601000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
2.0,KUB,88,Williams,16.0,,False,0 days 00:01:01.548000,0 days 00:01:11.789000,0 days 00:00:45.434000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
3.0,KUB,88,Williams,16.0,,False,0 days 00:00:54.837000,0 days 00:01:07.188000,0 days 00:00:55.404000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
4.0,KUB,88,Williams,16.0,,False,0 days 00:00:46.412000,0 days 00:01:07.644000,0 days 00:00:46.927000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
5.0,KUB,88,Williams,17.0,0 days 00:01:55.637000,True,0 days 00:00:32.657000,0 days 00:00:52.461000,0 days 00:00:30.519000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
6.0,KUB,88,Williams,18.0,0 days 00:01:55.171000,True,0 days 00:00:32.478000,0 days 00:00:52.055000,0 days 00:00:30.638000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
7.0,KUB,88,Williams,18.0,0 days 00:01:54.315000,True,0 days 00:00:32.549000,0 days 00:00:51.138000,0 days 00:00:30.628000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
8.0,KUB,88,Williams,18.0,0 days 00:01:53.307000,True,0 days 00:00:32.451000,0 days 00:00:50.324000,0 days 00:00:30.532000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
9.0,KUB,88,Williams,18.0,0 days 00:01:52.615000,True,0 days 00:00:32.392000,0 days 00:00:49.738000,0 days 00:00:30.485000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
10.0,KUB,88,Williams,18.0,0 days 00:01:52.480000,True,0 days 00:00:32.529000,0 days 00:00:49.599000,0 days 00:00:30.352000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
11.0,KUB,88,Williams,18.0,0 days 00:01:52.047000,True,0 days 00:00:32.376000,0 days 00:00:49.332000,0 days 00:00:30.339000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
12.0,KUB,88,Williams,17.0,0 days 00:01:52.756000,False,0 days 00:00:32.399000,0 days 00:00:49.880000,0 days 00:00:30.477000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
13.0,KUB,88,Williams,17.0,0 days 00:01:52.668000,False,0 days 00:00:32.513000,0 days 00:00:49.639000,0 days 00:00:30.516000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
14.0,KUB,88,Williams,18.0,0 days 00:01:54.267000,False,0 days 00:00:32.534000,0 days 00:00:50.879000,0 days 00:00:30.854000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
15.0,KUB,88,Williams,18.0,0 days 00:01:53.968000,False,0 days 00:00:32.345000,0 days 00:00:51.116000,0 days 00:00:30.507000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
16.0,KUB,88,Williams,18.0,0 days 00:01:52.776000,False,0 days 00:00:32.558000,0 days 00:00:49.776000,0 days 00:00:30.442000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
17.0,KUB,88,Williams,18.0,0 days 00:01:52.555000,False,0 days 00:00:32.559000,0 days 00:00:49.592000,0 days 00:00:30.404000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
18.0,KUB,88,Williams,18.0,0 days 00:01:52.718000,False,0 days 00:00:32.469000,0 days 00:00:49.761000,0 days 00:00:30.488000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
19.0,KUB,88,Williams,18.0,0 days 00:01:52.420000,False,0 days 00:00:32.481000,0 days 00:00:49.490000,0 days 00:00:30.449000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
20.0,KUB,88,Williams,18.0,0 days 00:01:52.204000,False,0 days 00:00:32.408000,0 days 00:00:49.572000,0 days 00:00:30.224000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
21.0,KUB,88,Williams,18.0,0 days 00:01:52.024000,True,0 days 00:00:32.389000,0 days 00:00:49.334000,0 days 00:00:30.301000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
22.0,KUB,88,Williams,18.0,0 days 00:01:52.153000,False,0 days 00:00:32.373000,0 days 00:00:49.478000,0 days 00:00:30.302000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
23.0,KUB,88,Williams,18.0,0 days 00:01:52.304000,False,0 days 00:00:32.509000,0 days 00:00:49.394000,0 days 00:00:30.401000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
24.0,KUB,88,Williams,18.0,0 days 00:01:52.207000,False,0 days 00:00:32.423000,0 days 00:00:49.479000,0 days 00:00:30.305000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
25.0,KUB,88,Williams,18.0,0 days 00:01:52.100000,False,0 days 00:00:32.371000,0 days 00:00:49.467000,0 days 00:00:30.262000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
26.0,KUB,88,Williams,17.0,0 days 00:01:52.055000,False,0 days 00:00:32.340000,0 days 00:00:49.416000,0 days 00:00:30.299000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
27.0,KUB,88,Williams,17.0,0 days 00:01:52.046000,False,0 days 00:00:32.310000,0 days 00:00:49.451000,0 days 00:00:30.285000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
28.0,KUB,88,Williams,18.0,0 days 00:01:53.446000,False,0 days 00:00:32.685000,0 days 00:00:50.459000,0 days 00:00:30.302000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
29.0,KUB,88,Williams,18.0,0 days 00:01:52.215000,False,0 days 00:00:32.258000,0 days 00:00:49.659000,0 days 00:00:30.298000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
30.0,KUB,88,Williams,17.0,0 days 00:01:52.666000,False,0 days 00:00:32.226000,0 days 00:00:50.077000,0 days 00:00:30.363000,MEDIUM,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
31.0,KUB,88,Williams,17.0,0 days 00:01:56.608000,False,0 days 00:00:32.203000,0 days 00:00:49.746000,0 days 00:00:34.659000,MEDIUM,0 days 01:35:35.327000,0 days 01:35:59.594000,0 days 00:00:24.267000,17.0,0.0,+1 Lap,2019,GP Belgica,historica
32.0,KUB,88,Williams,17.0,0 days 00:02:06.038000,False,0 days 00:00:47.478000,0 days 00:00:48.595000,0 days 00:00:29.965000,SOFT,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
33.0,KUB,88,Williams,17.0,0 days 00:01:49.220000,True,0 days 00:00:31.847000,0 days 00:00:47.636000,0 days 00:00:29.737000,SOFT,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
34.0,KUB,88,Williams,17.0,0 days 00:01:49.781000,False,0 days 00:00:31.692000,0 days 00:00:48.127000,0 days 00:00:29.962000,SOFT,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
35.0,KUB,88,Williams,17.0,0 days 00:01:49.834000,False,0 days 00:00:31.963000,0 days 00:00:48.004000,0 days 00:00:29.867000,SOFT,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
36.0,KUB,88,Williams,17.0,0 days 00:01:51.452000,False,0 days 00:00:31.888000,0 days 00:00:49.750000,0 days 00:00:29.814000,SOFT,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
37.0,KUB,88,Williams,18.0,0 days 00:01:51.415000,False,0 days 00:00:31.767000,0 days 00:00:49.693000,0 days 00:00:29.955000,SOFT,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
38.0,KUB,88,Williams,18.0,0 days 00:01:50.684000,False,0 days 00:00:32.083000,0 days 00:00:48.612000,0 days 00:00:29.989000,SOFT,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
39.0,KUB,88,Williams,18.0,0 days 00:01:50.326000,False,0 days 00:00:32.063000,0 days 00:00:48.274000,0 days 00:00:29.989000,SOFT,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
40.0,KUB,88,Williams,18.0,0 days 00:01:50.648000,False,0 days 00:00:32.097000,0 days 00:00:48.379000,0 days 00:00:30.172000,SOFT,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
41.0,KUB,88,Williams,18.0,0 days 00:01:50.226000,False,0 days 00:00:32.184000,0 days 00:00:48.031000,0 days 00:00:30.011000,SOFT,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
42.0,KUB,88,Williams,18.0,0 days 00:01:50.384000,False,0 days 00:00:32.157000,0 days 00:00:48.102000,0 days 00:00:30.125000,SOFT,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
43.0,KUB,88,Williams,17.0,0 days 00:01:51.832000,False,0 days 00:00:32.278000,0 days 00:00:49.502000,0 days 00:00:30.052000,SOFT,,,,17.0,0.0,+1 Lap,2019,GP Belgica,historica
1.0,GIO,99,Alfa Romeo Racing,13.0,0 days 00:02:36.641000,False,,0 days 00:01:17.853000,0 days 00:00:40.395000,MEDIUM,,,,18.0,18.0,Accident,2019,GP Belgica,historica
2.0,GIO,99,Alfa Romeo Racing,12.0,,False,0 days 00:01:03.007000,0 days 00:01:13.106000,0 days 00:00:42.374000,MEDIUM,,,,18.0,18.0,Accident,2019,GP Belgica,historica
3.0,GIO,99,Alfa Romeo Racing,12.0,,False,0 days 00:00:55.958000,0 days 00:01:07.835000,0 days 00:00:54.092000,MEDIUM,,,,18.0,18.0,Accident,2019,GP Belgica,historica
4.0,GIO,99,Alfa Romeo Racing,12.0,,False,0 days 00:00:45.417000,0 days 00:01:11.034000,0 days 00:00:49.013000,MEDIUM,,,,18.0,18.0,Accident,2019,GP Belgica,historica
5.0,GIO,99,Alfa Romeo Racing,12.0,0 days 00:01:54.219000,True,0 days 00:00:31.626000,0 days 00:00:52.375000,0 days 00:00:30.218000,MEDIUM,,,,18.0,18.0,Accident,2019,GP Belgica,historica
6.0,GIO,99,Alfa Romeo Racing,12.0,0 days 00:01:53.030000,True,0 days 00:00:31.730000,0 days 00:00:51.269000,0 days 00:00:30.031000,MEDIUM,,,,18.0,18.0,Accident,2019,GP Belgica,historica
7.0,GIO,99,Alfa Romeo Racing,12.0,0 days 00:01:52.583000,True,0 days 00:00:31.562000,0 days 00:00:50.934000,0 days 00:00:30.087000,MEDIUM,,,,18.0,18.0,Accident,2019,GP Belgica,historica
8.0,GIO,99,Alfa Romeo Racing,12.0,0 days 00:01:51.888000,True,0 days 00:00:31.331000,0 days 00:00:50.654000,0 days 00:00:29.903000,MEDIUM,,,,18.0,18.0,Accident,2019,GP Belgica,historica
9.0,GIO,99,Alfa Romeo Racing,12.0,0 days 00:01:51.626000,True,0 days 00:00:31.266000,0 days 00:00:50.574000,0 days 00:00:29.786000,MEDIUM,,,,18.0,18.0,Accident,2019,GP Belgica,historica
10.0,GIO,99,Alfa Romeo Racing,12.0,0 days 00:01:52.265000,False,0 days 00:00:31.287000,0 days 00:00:51.080000,0 days 00:00:29.898000,MEDIUM,,,,18.0,18.0,Accident,2019,GP Belgica,historica
11.0,GIO,99,Alfa Romeo Racing,12.0,0 days 00:01:52.388000,False,0 days 00:00:31.187000,0 days 00:00:51.268000,0 days 00:00:29.933000,MEDIUM,,,,18.0,18.0,Accident,2019,GP Belgica,historica
12.0,GIO,99,Alfa Romeo Racing,12.0,0 days 00:01:52.463000,False,0 days 00:00:31.229000,0 days 00:00:51.381000,0 days 00:00:29.853000,MEDIUM,,,,18.0,18.0,Accident,2019,GP Belgica,historica
13.0,GIO,99,Alfa Romeo Racing,12.0,0 days 00:01:51.832000,False,0 days 00:00:31.365000,0 days 00:00:50.672000,0 days 00:00:29.795000,MEDIUM,,,,18.0,18.0,Accident,2019,GP Belgica,historica
14.0,GIO,99,Alfa Romeo Racing,9.0,0 days 00:01:50.963000,True,0 days 00:00:31.156000,0 days 00:00:49.976000,0 days 00:00:29.831000,MEDIUM,,,,18.0,18.0,Accident,2019,GP Belgica,historica
15.0,GIO,99,Alfa Romeo Racing,9.0,0 days 00:01:50.887000,True,0 days 00:00:31.642000,0 days 00:00:49.511000,0 days 00:00:29.734000,MEDIUM,,,,18.0,18.0,Accident,2019,GP Belgica,historica
16.0,GIO,99,Alfa Romeo Racing,8.0,0 days 00:01:51.011000,False,0 days 00:00:31.779000,0 days 00:00:49.549000,0 days 00:00:29.683000,MEDIUM,,,,18.0,18.0,Accident,2019,GP Belgica,historica
17.0,GIO,99,Alfa Romeo Racing,7.0,0 days 00:01:50.717000,True,0 days 00:00:31.654000,0 days 00:00:49.274000,0 days 00:00:29.789000,MEDIUM,,,,18.0,18.0,Accident,2019,GP Belgica,historica
18.0,GIO,99,Alfa Romeo Racing,7.0,0 days 00:01:50.723000,False,0 days 00:00:31.595000,0 days 00:00:49.513000,0 days 00:00:29.615000,MEDIUM,,,,18.0,18.0,Accident,2019,GP Belgica,historica
19.0,GIO,99,Alfa Romeo Racing,7.0,0 days 00:01:50.790000,False,0 days 00:00:31.685000,0 days 00:00:49.398000,0 days 00:00:29.707000,MEDIUM,,,,18.0,18.0,Accident,2019,GP Belgica,historica
20.0,GIO,99,Alfa Romeo Racing,7.0,0 days 00:01:51.658000,False,0 days 00:00:31.671000,0 days 00:00:50.273000,0 days 00:00:29.714000,MEDIUM,,,,18.0,18.0,Accident,2019,GP Belgica,historica
21.0,GIO,99,Alfa Romeo Racing,7.0,0 days 00:01:50.675000,True,0 days 00:00:31.646000,0 days 00:00:49.428000,0 days 00:00:29.601000,MEDIUM,,,,18.0,18.0,Accident,2019,GP Belgica,historica
22.0,GIO,99,Alfa Romeo Racing,7.0,0 days 00:01:50.810000,False,0 days 00:00:31.732000,0 days 00:00:49.273000,0 days 00:00:29.805000,MEDIUM,,,,18.0,18.0,Accident,2019,GP Belgica,historica
23.0,GIO,99,Alfa Romeo Racing,7.0,0 days 00:01:50.754000,False,0 days 00:00:31.578000,0 days 00:00:49.351000,0 days 00:00:29.825000,MEDIUM,,,,18.0,18.0,Accident,2019,GP Belgica,historica
24.0,GIO,99,Alfa Romeo Racing,6.0,0 days 00:01:51.071000,False,0 days 00:00:31.646000,0 days 00:00:49.622000,0 days 00:00:29.803000,MEDIUM,,,,18.0,18.0,Accident,2019,GP Belgica,historica
